1319845,A Hybrid Explanations Framework for Collaborative Filtering Recommender Systems.,2014
1320085,Towards scalable and accurate item-oriented recommendations.,2013
1320086,The Xbox recommender system.,2012
1320087,Xbox movies recommendations: variational bayes matrix factorization with embedded feature selection.,2013
1320248,Selecting content-based features for collaborative filtering recommenders.,2013
1320249,Sage: recommender engine as a cloud service.,2013
1484820,A large-scale exploration of group viewing patterns.,2014
1590954,One-class collaborative filtering with random graphs.,2013
1765099,Talent scouting in P2P networks.,2012
1765100,Measuring the validity of peer-to-peer data for information retrieval applications.,2012
1873066,One-class Collaborative Filtering with Random Graphs: Annotated Version.,2013
709483,Personalizing Education in Post-Industrial Society.,2009
139978,IP2User - Identifying the Username of an IP Address in Network-Related Events.,2013
1105162,Knowledge Extraction from Neural Networks Using the All-Permutations Fuzzy Rule Base: The LED Display Recognition Problem.,2005
2018867,Extracting symbolic knowledge from recurrent neural networks - A fuzzy logic approach.,2009
2760864,Are artificial neural networks white boxes?,2005
2760865,Knowledge Extraction From Neural Networks Using the All-Permutations Fuzzy Rule Base: The LED Display Recognition Problem.,2007
2760866,A New Approach to Knowledge-Based Design of Recurrent Neural Networks.,2008
714814,Techniques for formal transformations of binary decision diagrams.,2004
275315,Deep Packet Inspection as a Service.,2014
577595,Shift-based pattern matching for compressed web traffic.,2011
942609,Decompression-free inspection: DPI for shared dictionary compression over HTTP.,2012
942613,CompactDFA: Generic State Machine Compression for Scalable Pattern Matching.,2010
942614,Accelerating Multi-Patterns Matching on Compressed HTTP Traffic.,2009
2772265,CompactDFA: Scalable Pattern Matching Using Longest Prefix Match Solutions.,2014
2772266,Accelerating Multipattern Matching on Compressed HTTP Traffic.,2012
1199771,Timed grid routing (TIGR) bites off energy.,2005
1825816,Tight Approximation of Image Matching.,2011
1714054,"Multilocus consensus genetic maps (MCGM): Formulation, algorithms, and results.",2006
1467123,Temporal Preprocessor: Towards Temporal Applications Development.,2007
1956843,On the EVM computation of arbitrary clipped multi-carrier signals.,2011
2509679,Sensing Membrane Stresses by Protein Insertions.,2014
2512112,Membrane-Mediated Interaction between Strongly Anisotropic Protein Scaffolds.,2015
89417,Semirandom Models as Benchmarks for Coloring Algorithms.,2006
99873,Hierarchy Theorems for Property Testing.,2009
100013,Smoothed Analysis on Connected Graphs.,2014
415944,Approximate Coloring of Uniform Hypergraphs (Extended Abstract).,1998
606203,Two-coloring Random Hypergraphs.,2000
608230,Approximating the Independence Number and the Chromatic Number in Expected Polynominal Time.,2000
1306309,Hierarchy Theorems for Property Testing.,2010
1315175,Tight Bounds for Testing Bipartiteness in General Graphs.,2003
1437601,On smoothed -CNF formulas and the Walksat algorithm.,2009
1437602,Contagious Sets in Expanders.,2015
1438026,On the random 2-stage minimum spanning tree.,2005
1438076,Packing tight Hamilton cycles in 3-uniform hypergraphs.,2011
1438519,Expanders are universal for the class of all spanning trees.,2012
1438762,Approximating coloring and maximum independent sets in 3-uniform hypergraphs.,2001
1438763,Approximation algorithms for cycle packing problems.,2005
1438764,Solving random satisfiable 3CNF formulas in expected polynomial time.,2006
1458048,Why Almost All -Colorable Graphs Are Easy.,2007
1458385,Efficient Recognition of Random Unsatisfiable k-SAT Instances by Spectral Methods.,2001
1722337,Hierarchy Theorems for Property Testing.,2012
1771321,On a Theorem of Lov�sz on Covers in tau-Partite Hypergraphs.,1996
1771950,Hamilton cycles in highly connected and expanding graphs.,2009
1772130,On the Minimal Number of Edges in Color-Critical Graphs.,1997
1772131,Triangle Factors In Sparse Pseudo-Random Graphs.,2004
1772795,Packing Tree Factors in Random and Pseudo-random Graphs.,2014
1773634,The Biased Odd Cycle Game.,2013
1773706,On Rainbow Trees and Cycles.,2008
1774256,Sparse Graphs Usually Have Exponentially Many Optimal Colorings.,2002
1774257,On the Number of Hamilton Cycles in Pseudo-Random Graphs.,2012
1774258,An Improved Bound on the Minimal Number of Edges in Color-Critical Graphs.,1998
1774259,Biased Positional Games and Small Hypergraphs with Large Covers.,2008
1774260,Long Paths and Cycles in Random Subgraphs of $mathcal{H}$-free Graphs.,2014
1804742,On the random satisfiable process.,2008
1855874,Contagious Sets in Expanders.,2013
1881980,Fast Strategies In Maker-Breaker Games Played on Random Boards.,2012
1882126,Winning Fast in Sparse Graph Construction Games.,2008
1882157,On the Non-Planarity of a Random Subgraph.,2013
1882159,On the Chromatic Number of Random Graphs with a Fixed Degree Sequence.,2007
1882329,Expanders Are Universal for the Class of All Spanning Trees.,2013
1882393,The Choice Number Of Dense Random Graphs.,2000
1882394,K-Free Graphs Without Large K-Free Subgraphs.,1994
1882395,Triangle Factors in Random Graphs.,1997
1882396,The Largest Eigenvalue Of Sparse Random Graphs.,2003
1882397,A Sharp Threshold For Network Reliability.,2002
1882398,On the Random Satisfiable Process.,2009
1913780,Fractional Planks.,2002
1925457,Avoider-Enforcer games played on edge disjoint hypergraphs.,2013
1925745,Hamilton cycles in random subgraphs of pseudo-random graphs.,2002
1928284,On a conjecture of Tuza about packing and covering of triangles.,1995
1928285,Almost perfect matchings in random uniform hypergraphs.,1997
1928286,A lower bound for irredundant Ramsey numbers.,1998
1949541,Hierarchy Theorems for Property Testing.,2008
1959742,Fast embedding of spanning trees in biased Maker-Breaker games.,2012
1960011,"Bart-Moe games, JumbleG and discrepancy.",2007
1960012,Global Maker-Breaker games on sparse graphs.,2011
1960395,Colouring powers of cycles from random lists.,2004
1960396,Preface.,2006
1970064,Fast embedding of spanning trees in biased Maker-Breaker games.,2011
1970065,Fast winning strategies in positional games.,2007
1970066,Avoider-Enforcer: The Rules of the Game.,2009
2026949,Fast Winning Strategies in Avoider-Enforcer Games.,2009
2200395,Deciding k-colorability in expected polynomial time.,2002
2200396,Coloring Random Graphs.,1998
2241235,Approximate Set Covering in Uniform Hypergraphs.,1997
2241236,Approximating Coloring and Maximum Independent Sets in 3-Uniform Hypergraphs.,2001
2241237,Approximate coloring of uniform hypergraphs.,2003
2283272,Approximating the Independence Number and the Chromatic Number in Expected Polynomial Time.,2002
2299670,On packing Hamilton cycles in ?-regular graphs.,2005
2300299,Avoider-Enforcer games.,2007
2300300,Fast winning strategies in Maker-Breaker games.,2009
2300301,Avoider-Enforcer: The rules of the game.,2010
2301137,On the Edge Distribution in Triangle-free Graphs.,1995
2301138,Choosability in Random Hypergraphs.,2001
2318533,Variations on cops and robbers.,2012
2318586,On the asymptotic value of the choice number of complete multi-partite graphs.,2006
2319135,Sparse pseudo-random graphs are Hamiltonian.,2003
2319136,The rainbow connection of a graph is (at most) reciprocal to its minimum degree.,2010
2447638,Why Almost All -Colorable Graphs Are Easy to Color.,2010
2549082,Two-coloring random hypergraphs.,2002
2549236,Ramsey games with giants.,2011
2549237,Adding random edges to dense graphs.,2004
2549539,On the random 2-stage minimum spanning tree.,2006
2549552,Sharp thresholds for certain Ramsey properties of random graphs.,2000
2549562,Almost universal graphs.,2006
2549563,Packing hamilton cycles in random and pseudo-random hypergraphs.,2012
2549564,Packing tight Hamilton cycles in 3-uniform hypergraphs.,2012
2549565,The emergence of a giant component in random subgraphs of pseudo-random graphs.,2004
2549607,On covering expander graphs by hamilton cycles.,2014
2549668,Sharp threshold for the appearance of certain spanning trees in random graphs.,2012
2549669,A sharp threshold for the Hamilton cycle Maker-Breaker game.,2009
2549823,Bounding Ramsey Numbers through Large Deviation Inequalities.,1995
2549824,Perfect fractional matchings in random hypergraphs.,1996
2549825,Avoiding small subgraphs in Achlioptas processes.,2009
2549826,Hamiltonicity thresholds in Achlioptas processes.,2010
2549827,Longest cycles in sparse random digraphs.,2013
2549828,Long paths and cycles in random subgraphs of graphs with large minimum degree.,2015
2549829,Coloring complete bipartite graphs from random lists.,2006
2549830,Equitable coloring of random graphs.,2009
2549831,The phase transition in random graphs: A simple proof.,2013
2549832,The chromatic numbers of random hypergraphs.,1998
2549833,Offline thresholds for Ramsey-type games on random graphs.,2010
2549834,On smoothed analysis in dense graphs and formulas.,2006
2549835,Random regular graphs of high degree.,2001
2549836,On the probability of independent sets in random graphs.,2003
2549837,Regular induced subgraphs of a random Graph.,2011
2573094,Recognizing More Unsatisfiable Random k-SAT Instances Efficiently.,2005
2573743,Tight Bounds for Testing Bipartiteness in General Graphs.,2004
2575475,Hamilton Cycles in Random Graphs with a Fixed Degree Sequence.,2010
2575771,The Strong Chromatic Index of Random Graphs.,2005
2575839,On the Number of Hamilton Cycles in Sparse Random Graphs.,2013
2575960,"Planarity, Colorability, and Minor Games.",2008
2576224,Embedding Spanning Trees in Random Graphs.,2010
2576225,Resilient Pancyclicity of Random and Pseudorandom Graphs.,2010
2576226,Creating Small Subgraphs in Achlioptas Processes With Growing Parameter.,2012
2576227,Optimal Packings of Hamilton Cycles in Sparse Random Graphs.,2012
2637234,Approximation algorithms and hardness results for cycle packing problems.,2007
2731791,Bounds on distance distributions in codes of known size.,2005
2738201,Covering codes with improved density.,2003
2457182,Paratome: an online tool for systematic identification of antigen-binding regions in antibodies based on sequence or structure.,2012
2510953,Structural Consensus among Antibodies Defines the Antigen Binding Site.,2012
810484,On significant maxima detection: a fine-to-coarse algorithm.,1996
1447554,Algorithm for efficient segmentation and selection of representative frames in video sequences.,2001
1447555,New shape representation and similarity measure for efficient shape indexing.,2002
1497599,Selective enhancement of contrast blocks for MPEG/JPEG image compression.,2003
2525853,A new method of estimating shape similarity.,1996
286787,Multi-Knockout Genetic Network Analysis: The Rad6 Example.,2004
1318233,Understanding Gene Sequence Variation in the Context of Transcription Regulation in Yeast.,2011
1318623,A Ribosome Flow Model for Analyzing Translation Elongation - (Extended Abstract).,2011
2265774,Higher-Order Genomic Organization of Cellular Functions in Yeast.,2009
2510782,Quantitative Analysis of Genetic and Neuronal Multi-Perturbation Experiments.,2005
2511899,Genome-Scale Analysis of Translation Elongation with a Ribosome Flow Model.,2011
2512515,Determinants of Protein Abundance and Translation Efficiency in .,2007
2525071,Multiclass object classification for real-time video surveillance systems.,2011
444484,Challenges in multimodal data fusion.,2014
444485,Identifiability of second-order multidimensional ICA.,2012
444486,Joint blind source separation of multidimensional components: Model and algorithm.,2014
597870,Joint Block Diagonalization Algorithms for Optimal Separation of Multidimensional Components.,2012
632269,Multidimensional ICA and its performance analysis applied to CMB observations.,2011
859547,Optimal Performance of Second-Order Multidimensional ICA.,2009
2802896,Second-Order Multidimensional ICA: Performance Analysis.,2012
2802897,Blind Separation of Multi-Dimensional Components via Subspace Decomposition: Performance Analysis.,2014
543831,BlindAid: Virtual environment system for self-reliant trip planning and orientation and mobility training.,2010
1721145,Using Virtual Environment to Improve Spatial Perception by People Who Are Blind.,2006
1728121,Rehabilitation program integrating virtual environment to improve orientation and mobility skills for people who are blind.,2015
1740106,Construction of cognitive maps of unknown spaces using a multi-sensory virtual environment for people who are blind.,2008
2144263,Haptic-feedback support for cognitive mapping of unknown spaces by people who are blind.,2008
2259750,Enabling people who are blind to experience science inquiry learning through sound-based mediation.,2012
2343972,Web-based learning environments (WBLE): Current implementation and evolving trends.,1999
2522879,Virtual Environment System in Support of a Traditional Orientation and Mobility Rehabilitation Program for People Who Are Blind.,2013
632374,On Maximum Likelihood Estimation in the Presence of Vanishing Information Measure.,2006
632375,OFDM Guard Interval: Analysis and Observations.,2007
493222,Hyperbolic Approach to Fuzzy Control Is Optimal.,2001
493552,On Complex Fuzzy Sets.,2001
1130049,Design and analysis of fuzzy schedulers using fuzzy Lyapunov synthesis.,1999
2144273,Interaction between Stochastic Automata and Random Environment.,1977
2217866,Efficient Genetic Algorithms for Training Layered Feedback Neural Networks.,1994
2633808,The Routh-Hurwitz array and realization of characteristic polynomials.,2000
2702547,A new approach to fuzzy modeling and control of discrete-time systems.,2003
2702548,Fuzzy control of a benchmark problem: a computing with words approach.,2004
2702769,Complex fuzzy logic.,2003
2790848,A simulation study of advanced routing methods in a multipriority telephone network.,1985
2794850,Hyperbolic optimal control and fuzzy control.,1999
1292560,Optimal smoothing schedules for real-time streams (extended abstract).,2000
1911761,Optimal smoothing schedules for real-time streams.,2004
2459449,MultiFit: a web server for fitting multiple protein structures into their electron microscopy density map.,2011
1055222,Space Decomposition in Data Mining: A Clustering Approach.,2003
295021,Computer Based Systems Engineering Workshop.,1991
295022,Embedded Computer Systems. Requirements Analysis & Specification - An Industrial Course.,1988
374575,Engineering of Computer-Based Systems -A Proposed Curriculum for a Degree Program at Bachelor Level.,2001
374832,ECBS Education and Training Working Group Report .,2000
374833,Engineering of Computer-Based Systems - A Proposed Master Curriculum.,1996
374834,Engineering of Computer Based-Systems Enhancement Courses - Proposed Course Outlines.,1999
374835,Systematic Derivation of Operational Scenarios Using ECSAM.,2000
374836,Systems Modeling & Requirements Specification Using ECSAM: A Method for Embedded Computer-Based Systems Analysis.,2004
374837,Engineering of computer-based systems-a proposed curriculum for a degree program at Master level.,1997
1067460,A systems engineering approach to software engineering.,1984
1363859,Development of a Method Driven CASE Tool.,1991
1789214,Embedded Computer System Requirements Workshop.,1985
2222638,Systems modeling & requirements specification using ECSAM: an analysis method for embedded & computer-based systems.,2005
2697160,Engineering of computer-based systems-a proposed curriculum for a degree program at bachelor level.,2004
2785952,An Industrial Software Engineering Retraining Course: Development Considerations and Lessons Learned.,1984
2787454,IAI Corporate Software Engineering Training and Education Program.,1987
2179307,Personalized Cognitive Passwords: An Exploratory Assessment.,2011
1221841,Repeated games over networks with vector payoffs: the notion of attainability.,2011
1827901,Attainability in Repeated Games with Vector Payoffs.,2012
1829428,On the Core of Dynamic Cooperative Games.,2012
2018970,The concave integral over large spaces.,2008
2028051,The value of a stochastic information structure.,2008
2028767,Introduction to the special issue in honor of Ehud Kalai.,2010
2028803,A commitment folk theorem.,2010
2028921,A wide range no-regret theorem.,2003
2028922,Updating non-additive probabilities - a geometric approach.,2005
2028923,Signaling and mediation in games with common interests.,2010
2028924,Garbling of signals and outcome equivalence.,2013
2028925,Approachability with bounded memory.,2009
2028926,Belief consistency and trade consistency.,2014
2126258,On some families of cooperative fuzzy games.,2007
2126652,Approachability in infinite dimensional spaces.,2003
2126653,Allocation processes in cooperative games.,2003
2126654,?-Consistent equilibrium in repeated games.,1998
2310282,Subjective multi-prior probability: A representation of a partial likelihood relation.,2014
2311331,Justifiable preferences.,2011
2437834,The Game of Normal Numbers.,2004
2437835,Excludability and Bounded Computational Capacity.,2006
2437890,Evaluating Information in Zero-Sum Games with Incomplete Information on Both Sides.,2010
391357,Assessing Mathematical Problem Solving Behavior in Web-Based Environments Using Data Mining.,2010
1095686,A Knowledge Building Community Constructing a Knowledge Model Using Online Concept Maps.,2006
1737287,Crowds by Example.,2007
75609,ROI Assessment on Using Information Technology in the Course of Admission Decisions in Myocardial Infarction Diagnosis.,2011
75610,The Contribution of Information Technology to Emergency Medicine.,2011
75611,The Influence of EHR Components on Admission Decisions.,2012
79934,Normative Value of Information for Decision-Making in the Healthcare Environment.,2009
381194,Adoption of Electronic Health Records System: Differentiating Main Associations.,2014
761720,Improving Medical Decision-Making Using Electronic Health Record Systems.,2013
761721,Improving Diagnostic Accuracy Using EHR in Emergency Departments: A Simulation-Based Study.,2014
1162933,A Return on Investment Analysis of Using Health Information Technology in the Course of Admission Decisions.,2010
1162934,The Impact of Information Technology on Admission Decisions.,2010
1640764,Economically relevant preferences for all observed epsilon.,2010
1935609,Using Electronic Medical Records in Admission Decisions: A Cost Effectiveness Analysis.,2013
1998976,Internet as a knowledge base for medical diagnostic assistance.,2007
2035713,Using electronic health record systems to optimize admission decisions: The Creatinine case study.,2015
2155006,Neural network prediction analysis: The bankruptcy case.,1996
2309604,Efficient use of medical IS: diagnosing chest pain.,2012
2309605,Implementing a Monte-Carlo simulation on admission decisions.,2013
2324798,Context recognition using internet as a knowledge base.,2007
2342103,Using Electronic Medical Record Systems for Admission Decisions in Emergency Departments: Examining the Crowdedness Effect.,2012
2342104,EHR in Emergency Rooms: Exploring the Effect of Key Information Components on Main Complaints.,2014
2411433,Preferred by All and Preferred by Most Decision Makers: Almost Stochastic Dominance.,2002
2422560,The impact of EHR and HIE on reducing avoidable admissions: controlling main differential diagnoses.,2013
2481790,Multilayer feedforward networks with a nonpolynomial activation function can approximate any function.,1993
97368,Abstract Transformers for Thread Correlation Analysis.,2009
162443,Simulating Reachability Using First-Order Logic with Applications to Verification of Linked Data Structures.,2005
162444,Labelled Clauses.,2007
176935,Thread Quantification for Concurrent Shape Analysis.,2008
177174,Proving Conditional Termination.,2008
177647,Abstraction for Shape Analysis with Fast and Precise Transformers.,2006
880584,TVLA: A system for generating abstract interpreters.,2004
1078317,Customization change impact analysis for erp professionals via program slicing.,2008
1078506,Putting static analysis to work for verification: A case study.,2000
1294989,A combination framework for tracking partition sizes.,2009
1351404,TVLA: A System for Implementing Static Analyses.,2000
1351430,Heap Decomposition for Concurrent Shape Analysis.,2008
1511679,Constructing Specialized Shape Analyses for Uniform Change.,2007
1516456,Automatic Verification of Strongly Dynamic Software Systems.,2005
1807507,Simulating reachability using first-order logic with applications to verification of linked data structures.,2009
2550963,Reactive and Real-Time Systems Course: How to Get the Most Out of it.,2003
192244,On chattering-free sliding-mode control.,2008
192783,High-Order Sliding-Mode control of blood glucose concentration via practical relative degree identification.,2011
194514,Non-homogeneous finite-time-convergent differentiator.,2009
194515,Gain-scheduled high-order MIMO sliding mode control.,2010
194516,Practical relative degree in black-box control.,2012
194517,On fixed and finite time stability in sliding mode control.,2013
194518,Finite-time stabilization of uncertain MIMO systems.,2014
194519,Twisting-controller gain adaptation.,2011
194792,Homogeneous discrete differentiation of functions with unbounded higher derivatives.,2013
1662028,Output-feedback finite-time stabilization of disturbed LTI systems.,2012
1665379,Homogeneity approach to high-order sliding mode design.,2005
1665380,Principles of 2-sliding mode design.,2007
1665656,Proper discretization of homogeneous differentiators.,2014
1667379,Smooth second-order sliding modes: Missile guidance application.,2007
2169362,Robust exact finite-time output based control using high-order sliding modes.,2011
2169878,Variable structure methods for hybrid systems.,2011
2169880,Editorial 1: Higher order sliding mode observers.,2007
2178645,Adaptation of sliding modes.,2013
2631836,Second-order sliding-mode observer for mechanical systems.,2005
2633435,Universal single-input-single-output (SISO) sliding-mode controllers with finite-time convergence.,2001
2633436,Quasi-continuous high-order sliding-mode controllers.,2005
2633437,Finite Differences in Homogeneous Discontinuous Control.,2007
2633438,Chattering Analysis.,2010
2633439,Integral High-Order Sliding Modes.,2007
2633440,Accuracy of Homogeneous Sliding Modes in the Presence of Fast Actuators.,2010
2633441,Exact Differentiation of Signals With Unbounded Higher Derivatives.,2012
2633442,Accuracy of Some Popular Non-Homogeneous 2-Sliding Modes.,2013
1606831,Design of the speed controller for sensorless electric drives based on AI techniques: a comparative study.,2000
2018898,"Design of a near-optimal, wide-range fuzzy logic controller.",2001
2417587,A PWM method for seven- and nine-phase open-end winding motor drives.,2013
2418278,Series connected quasi-six-phase two-motor drives with independent control.,2006
2711987,An Enhanced Predictive Current Control Method for Asymmetrical Six-Phase Motor Drives.,2011
2712111,A Space Vector PWM With Common-Mode Voltage Elimination for Open-End Winding Five-Phase Drives With a Single DC Supply.,2014
2712112,Investigation of Carrier-Based PWM Techniques for a Five-Phase Open-End Winding Drive Topology.,2013
2712292,General Modulation Strategy for Seven-Phase Inverters With Independent Control of Multiple Voltage Space Vectors.,2008
2712406,Operation of a Six-Phase Induction Machine Using Series-Connected Machine-Side Converters.,2014
2712841,A Space Vector PWM Scheme for Multifrequency Output Voltage Generation With Multiphase Voltage-Source Inverters.,2008
2712842,Switching Ripple Characteristics of Space Vector PWM Schemes for Five-Phase Two-Level Voltage Source Inverters - Part 1: Flux Harmonic Distortion Factors.,2011
2712843,A General PWM Method for a (2n + 1) -Leg Inverter Supplying n Three-Phase Machines.,2009
2713748,Switching Ripple Characteristics of Space Vector PWM Schemes for Five-Phase Two-Level Voltage Source Inverters - Part 2: Current Ripple.,2011
2713749,Parallel-Connected Multiphase Multidrive Systems With Single Inverter Supply.,2009
2714292,Multiphase Electric Machines for Variable-Speed Applications.,2008
2714293,"Modeling, Control, and Experimental Investigation of a Five-Phase Series-Connected Two-Motor Drive With Single Inverter Supply.",2007
2714377,FCS-MPC-Based Current Control of a Five-Phase Induction Motor and its Comparison with PI-PWM Control.,2014
2714378,A Comparative Study of Synchronous Current Control Schemes Based on FCS-MPC and PI-PWM for a Two-Motor Three-Phase Drive.,2014
2714379,A Fault-Tolerant Two-Motor Drive With FCS-MP-Based Flux and Torque Control.,2014
2714382,Model Predictive Control of a Two-Motor Drive With Five-Leg-Inverter Supply.,2013
2714573,Multidimensional Two-Level Multiphase Space Vector PWM Algorithm and Its Comparison With Multifrequency Space Vector PWM Method.,2011
2714887,A Reduced-Switch-Count Five-Level Inverter With Common-Mode Voltage Elimination for an Open-End Winding Induction Motor Drive.,2007
2714888,A Dual Seven-Level Inverter Supply for an Open-End Winding Induction Motor Drive.,2009
2715338,Comparative Analysis of Discontinuous and Continuous PWM Techniques in VSI-Fed Five-Phase Induction Motor.,2011
2715486,Variable-Speed Five-Phase Induction Motor Drive Based on Predictive Torque Control.,2013
2716299,Robust DSP-based efficiency optimization of a variable speed induction motor drive.,2003
2718223,A Comparison of Carrier-Based and Space Vector PWM Techniques for Three-Level Five-Phase Voltage Source Inverters.,2013
2794016,Identification of complex systems based on neural and Takagi-Sugeno fuzzy model.,2004
1602594,On Measuring the Efficiency of Kernel Operators in L(R).,2004
1602598,Wavelet compression and nonlinear -widths.,1993
1602828,Free-knot Splines Approximation of -monotone Functions.,2004
1602829,Freeknot splines approximation of Sobolev-type classes of -monotone functions.,2007
1602873,Simultaneous approximation by greedy algorithms.,2006
2016324,On the Stability and Accuracy of Least Squares Approximations.,2013
2016337,Whitney Estimates for Convex Domains with Applications to Multivariate Piecewise Polynomial Approximation.,2004
2254565,Pointwise estimates for 3-monotone approximation.,2012
2254965,Widths and shape-preserving widths of Sobolev-type classes of -monotone functions.,2006
2255158,"Kolmogorov and Linear Widths of Weighted Sobolev-Type Classes on a Finite Interval, II.",2001
2255159,Approximation by polynomials and ridge functions of classes of s-monotone radial functions.,2008
2255160,Approximation of Sobolev classes by polynomials and ridge functions.,2009
2255164,"Nearly monotone and nearly convex approximation by smooth splines in L, p>0.",2009
2255248,The degree of shape preserving weighted polynomial approximation.,2012
2255249,On 3-monotone approximation by piecewise polynomials.,2005
2255250,Coconvex Approximation.,2002
2255251,Coconvex polynomial approximation.,2003
2255252,Positive results and counterexamples in comonotone approximation II.,2014
2258651,Simultaneous greedy approximation in Banach spaces.,2005
2581337,Adaptive Multivariate Approximation Using Binary Space Partitions and Geometric Wavelets.,2005
2581843,Constrained Spline Smoothing.,2008
2255253,Green Equilibrium Measures and Representations of an External Field.,2001
2255259,The Distribution of Zeros and Poles of Asymptotically Extremal Rational Functions for Zolotarev's Problem.,2001
933382,The Importance of Polynomial Reproduction in Piecewise-Uniform Subdivision.,2005
1393897,Piecewise smooth division surfaces with normal control.,2000
1395231,Interpolating Nets of Curves by Smooth Subdivision Surfaces.,1999
1503395,Fitting Subdivision Surfaces.,2001
1711335,Combined subdivision schemes for the design of surfaces satisfying boundary conditions.,1999
1711361,Trimming for subdivision surfaces.,2001
1711966,subdivision over triangulations with one extraordinary point.,2006
2767620,Modified subdivision surfaces with continuous curvature.,2006
1553247,Using Collaboration in Support of Distance Learning.,1998
1554232,CGI Application for Automated Creating and Updating of Subject-Oriented Internet Resources Databases.,1999
414635,Approach to Development of a System for Speech Interaction with an Intelligent Robot.,1999
414801,Experimental implementation of SETL.,1975
1703227,Grand Challenges to Computation Science.,1989
268911,One-Max Constant-Probability Models for Complex Networks.,2014
351607,Duplication Based One-to-Many Coding for Trojan HW Detection.,2010
351608,Arbitrary Error Detection in Combinational Circuits by Using Partitioning.,2008
351680,Reduction of Fault Latency in Sequential Circuits by using Decomposition.,2007
351742,Survivable Self-Checking Sequential Circuits.,2001
351833,Implementation of Concurrent Checking Circuits by Independent Sub-circuits.,2005
364814,Fault Latencies of Concurrent Checking FSMs.,2002
365066,Generalized If-Then-Else Operator for Compact Polynomial Representation of Multi Output Functions.,2011
365067,Cascade Scheme for Concurrent Errors Detection.,2006
365068,Synthesis of ASM-based Self-Checking Controllers.,2001
448497,Fault tolerance of decomposed PLAs.,2010
531987,Self-checking sequential circuits with self-healing ability.,2002
531988,Self-Checking of FPGA-Based Control Units.,1999
716125,Fuzzy decision diagram realization by analog CMOS summing amplifiers.,2004
972083,Designing fault tolerant FSM by nano-PLA.,2009
972338,Detection of Trojan HW by using hidden information on the system.,2011
972378,Sequential Circuits Applicable for Detecting Different Types of Faults.,2002
972428,Designing FPGA based Self-Testing Checkers for m-out-of-n Codes.,2003
972695,Increasing Implementability of beta-driven Threshold Checkers.,2003
1255393,High-Performance Reconfigurable Computer Systems.,2011
1267936,Reconfigurable Computer Systems Based on Virtex-6 and Virtex-7 FPGAs.,2013
1328951,Design of Design Methodology for Autonomous Robots.,2007
1508505,Use of gray decoding for implementation of symmetric functions.,2007
1508506,Use of Gray Decoding for Implementation of Symmetric Functions.,2007
1892805,Controlware for Learning Using Mobile Robots.,1998
1892849,Cognitive-Conceptual Model for Integrating Robotics and Control Into the Curriculum.,1996
2659518,Determining the Number of Paths in Decision Diagrams by Using Autocorrelation Coefficients.,2011
4898,Data Mining for Target Marketing.,2005
4899,GainSmarts Data Mining System for Marketing.,2005
2856543,Data Mining for Target Marketing.,2010
583516,Evolutionary Testing: A Case Study.,2006
128317,End-to-end vs. hop-by-hop transport under intermittent connectivity.,2007
168829,Multi-token rings and multi-server polling systems: the bang-bang policy.,1994
942402,Evaluating the Vulnerability of Network Mechanisms to Sophisticated DDoS Attacks.,2008
942403,On the Exploitation of CDF Based Wireless Scheduling.,2009
942404,On the vulnerability of the proportional fairness scheduler to retransmission attacks.,2011
942615,Spoofing prevention method.,2005
943617,Polling System Optimization through Dynamic Routing Policies.,1993
944233,On Leveraging Partial Paths in Partially-Connected Networks.,2009
944958,Efficient Analysis of Polling Systems.,1992
945294,Optimal Use of Virtual Paths for Connection Setup Reduction: The Single Link Problem.,2000
945295,Sizing Exit Buffers in ATM Networks under CBR Traffic.,1998
945296,Polling Systems with Correlated Arrivals.,1989
946236,A Centralized Dynamic Access Probability Protocol for next Genreration Wireless Networks.,2001
946237,Minimizing the Wireless Cost of Tracking Mobile Users: An Adaptive Threshold Scheme.,1998
946238,Cell Identification Codes for Tracking Mobile Users.,1999
946843,Resource placement and assignment in distributed network topologies.,2013
948822,Packet Dispersion and the Quality of Voice over IP Applications in IP networks.,2004
948823,Session Privacy Enhancement by Traffic Dispersion.,2006
948824,Navigation in Distance Vector Spaces and Its Use for Node Avoidance Routing.,2007
948825,Area Avoidance Routing in Distance-Vector Networks.,2008
978689,Controlling P2P Applications via Address Harvesting: The Skype Story.,2011
1113639,Protecting Bursty Applications Against Traffic Aggressiveness.,2006
1114086,Privacy and Reliability by Dispersive Routing.,2005
1221809,"Network and computer performance in malicious environments: The good, the bad and the ugly.",2011
1222368,On the Vulnerability of Hardware Hash Tables to Sophisticated Attacks.,2012
1276180,Optimization of Polling Systems.,1990
1276343,Customer Routing on Polling Systems.,1990
1291694,Brief announcement: spoofing prevention method.,2004
1311356,Max Percentile Replication for Optimal Performance in Multi-regional P2P VoD Systems.,2012
1402197,Fair operation of multi-server and multi-queue systems.,2005
1402198,A resource-allocation queueing fairness measure.,2004
1496313,Fairness considerations of scheduling in multi-server and multi-queue systems.,2006
1496314,The twin measure for queueing system predictability.,2007
1496315,Class treatment in queueing systems: discrimination and fairness aspects.,2008
1640763,Top percentile network pricing and the economics of multi-homing.,2006
1763057,On the exploitation of CDF based wireless scheduling.,2013
1763058,Computer and network performance: Graduating from the Age of Innocence.,2014
1763282,Protecting bursty applications against traffic aggressiveness.,2007
1765944,Announced dynamic access probability protocol for next generation wireless networks.,2003
